id,url_id,url,date,time,price,provider,seat_number,location_name,court_type,time_category,duration,review_count,prepayment_required,created_at,updated_at,extracted_at
36053,2,,2026-01-31,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.420072,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36052,2,,2026-01-30,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.419918,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36051,2,,2026-01-29,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.419821,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36050,2,,2026-01-28,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.419646,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36049,2,,2026-01-27,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.419531,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36048,2,,2026-01-26,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.419359,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36047,2,,2026-01-25,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.419257,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36046,2,,2026-01-24,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.419072,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36045,2,,2026-01-23,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.418954,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36044,2,,2026-01-22,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.418814,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36043,2,,2026-01-21,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.418681,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36042,2,,2026-01-20,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.418526,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36041,2,,2026-01-19,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.418403,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36040,2,,2026-01-18,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.418221,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36039,2,,2026-01-17,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.418122,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36038,2,,2026-01-16,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.417962,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36037,2,,2026-01-15,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.41785,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36036,2,,2026-01-14,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.41768,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36035,2,,2026-01-13,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.417569,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36034,2,,2026-01-12,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.417382,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36033,2,,2026-01-11,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.417274,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36032,2,,2026-01-10,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.417121,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36031,2,,2026-01-09,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.417,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36030,2,,2026-01-08,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.416856,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36029,2,,2026-01-07,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.41672,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36028,2,,2026-01-06,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.416536,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36027,2,,2026-01-05,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.416402,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36026,2,,2026-01-04,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.416243,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36025,2,,2026-01-03,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.41613,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36024,2,,2026-01-02,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.415951,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36023,2,,2026-01-01,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.415829,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36022,2,,2025-12-31,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.415675,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36021,2,,2025-12-30,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.415564,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36020,2,,2025-12-29,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.415378,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36019,2,,2025-12-28,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.415246,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36018,2,,2025-12-27,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.415082,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36017,2,,2025-12-26,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.41496,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36016,2,,2025-12-25,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.414786,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36015,2,,2025-12-24,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.414657,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
